,titleId,title,averageRating,numVotes
20293,tt0090576,De aanslag,7.2,3046
20294,tt0090577,Aap Ke Saath,5.7,46
20295,tt0090578,Abducted,5.2,255
20296,tt0090579,Abel,7.5,2147
20297,tt0090581,Abodh,5.8,103
20298,tt0090582,The Abomination,4.4,559
20299,tt0090583,About Last Night...,6.3,14581
20300,tt0090585,Absolute Beginners,5.6,3104
20301,tt0090586,Acceptable Risks,5.8,110
20302,tt0090587,Guo jiang,6.5,11
20303,tt0090588,Act of Vengeance,6.0,617
20304,tt0090589,Adam: His Song Continues,7.2,174
20305,tt0090591,Adiós pequeña,4.7,75
20306,tt0090592,Adjustment & Work,7.4,45
20307,tt0090594,McGee and Me!,6.7,314
20308,tt0090595,Aerobics Girls Club,7.1,34
20309,tt0090596,Aeroport so sluzhebnogo vkhoda,7.2,8
20310,tt0090597,Afzien,6.4,7
20311,tt0090599,Akallinen mies,4.8,83
20312,tt0090600,Akli Miklós,7.2,45
20313,tt0090601,Superfantagenio,5.4,2939
20314,tt0090602,Alex: The Life of a Child,8.4,197
20315,tt0090604,Alice to Nowhere,6.6,75
20316,tt0090605,Aliens,8.3,652487
20317,tt0090607,All My Sons,7.4,167
20318,tt0090608,All Passion Spent,7.8,212
20319,tt0090610,Alla vi barn i Bullerbyn,6.7,1973
20320,tt0090611,Allah-Rakha,5.4,129
20321,tt0090615,Alone in the T-Shirt Zone,5.1,46
20322,tt0090616,Alpha City,5.7,83
20323,tt0090617,Als in een roes...,6.5,10
20324,tt0090619,Das alte Ladakh,6.1,10
20325,tt0090620,Alyy kamen,5.1,14
20326,tt0090623,L'amant magnifique,5.9,35
20327,tt0090624,Amantide - Scirocco,5.2,179
20328,tt0090627,Amazons,4.4,627
20329,tt0090628,Amberella: 'Agent of L.U.S.T.',5.1,12
20330,tt0090629,America,4.8,127
20331,tt0090630,America 3000,4.4,1161
20332,tt0090631,American Anthem,4.8,1404
20333,tt0090632,American Geisha,6.5,45
20334,tt0090633,An American Tail,6.9,48832
20335,tt0090634,Amma Ariyan,7.1,162
20336,tt0090636,El amor brujo,7.0,804
20337,tt0090637,Amorosa,5.9,165
20338,tt0090638,Anastasia: The Mystery of Anna,6.7,1064
20339,tt0090640,Die Andere,4.8,9
20340,tt0090641,Angel River,6.2,15
20341,tt0090642,Commando Mengele,4.2,138
20342,tt0090644,Angustia,6.7,3349
20343,tt0090645,Anjaam,5.6,10
20344,tt0090646,Anmäld försvunnen,5.6,120
20345,tt0090647,Anna,6.8,368
20346,tt0090648,Anne Trister,7.3,259
20347,tt0090649,Annihilator,5.2,328
20348,tt0090650,Anotimpul iubirii,6.8,26
20349,tt0090652,Bianco Apache,4.5,131
20350,tt0090653,Apology,5.7,279
20351,tt0090655,April Fool's Day,6.2,14489
20352,tt0090656,Are We Winning Mommy? America & the Cold War,7.8,11
20353,tt0090657,L'argent,7.9,10
20354,tt0090658,Arion,6.5,244
20355,tt0090659,Armed Response,5.1,575
20356,tt0090660,Armed and Dangerous,5.7,10678
20357,tt0090661,Arriving Tuesday,4.9,17
20358,tt0090662,Arthur's Hallowed Ground,6.9,114
20359,tt0090663,As Summers Die,6.8,651
20360,tt0090665,Asfour Stah,6.7,1210
20361,tt0090666,Assassin,4.7,293
20362,tt0090667,Astérix chez les Bretons,7.1,10750
20363,tt0090668,Así como habían sido,5.7,16
20364,tt0090669,Miss Marple: At Bertram's Hotel,7.6,1592
20365,tt0090670,At Close Range,7.0,14173
20366,tt0090671,Attention bandits!,6.3,309
20367,tt0090674,Aurat,7.8,28
20368,tt0090675,The Aurora Encounter,4.3,258
20369,tt0090677,Avanti popolo,7.5,346
20370,tt0090678,Avenging Force,5.9,2493
20371,tt0090679,El año de las luces,6.9,912
20372,tt0090680,The B.R.A.T. Patrol,7.0,388
20373,tt0090681,Ba wang nu fu xing,5.3,48
20374,tt0090683,Babes in Toyland,5.4,2993
20375,tt0090684,Bach et Bottine,6.6,490
20376,tt0090685,Back to School,6.7,28190
20377,tt0090686,Backlash,6.0,152
20378,tt0090687,Malayunta,6.8,36
20379,tt0090688,Bad Guys,4.7,101
20380,tt0090689,Balada da Praia dos Cães,6.2,194
20381,tt0090690,Balboa,5.0,71
20382,tt0090691,Ballerup Boulevard,5.4,89
20383,tt0090693,Band of the Hand,6.3,2700
20384,tt0090694,Bandera negra,5.0,32
20385,tt0090696,Banter,5.1,35
20386,tt0090697,Banánhéjkeringö,6.9,99
20387,tt0090698,Bar 51,7.4,52
20388,tt0090699,Barmen iz Zolotogo Yakorya,5.3,47
20389,tt0090700,Barndommens gade,6.2,334
20390,tt0090701,Barnum,6.4,189
20391,tt0090704,Batalia din umbra,7.1,20
20392,tt0090706,Beau temps mais orageux en fin de journée,7.5,61
20393,tt0090708,Beginner's Luck,4.8,43
20394,tt0090709,Behind the Green Door: The Sequel,5.8,73
20395,tt0090710,Belizaire the Cajun,6.6,417
20396,tt0090712,Beskyddarna,5.6,109
20397,tt0090713,The Best of Times,6.0,6650
20398,tt0090714,Besuch bei Van Gogh,6.2,16
20399,tt0090716,Betrayed by Innocence,5.8,59
20400,tt0090717,Between Two Women,7.0,195
20401,tt0090718,Beverly Hills Girls,5.1,59
20402,tt0090719,Beverly Hills Madam,5.5,320
20403,tt0090721,Ansuyeh Meh,4.8,11
20404,tt0090722,Bi gui zhuo,6.1,84
20405,tt0090725,Al-Bidaya,7.4,343
20406,tt0090727,Big Trouble,5.2,1137
20407,tt0090728,Big Trouble in Little China,7.3,123575
20408,tt0090729,Biggles,5.7,2750
20409,tt0090730,Billy Galvin,6.4,81
20410,tt0090731,The Birthday Boy,5.5,15
20411,tt0090733,Bitte laßt die Blumen leben,5.0,16
20412,tt0090734,Black Mic Mac,5.4,237
20413,tt0090735,Black Moon Rising,5.5,5248
20414,tt0090736,Blackout,5.0,70
20415,tt0090737,Black Tunnel,4.6,14
20416,tt0090738,Black Widow,6.3,8666
20417,tt0090741,Blame It on Ginger,6.6,149
20418,tt0090743,Bleu comme l'enfer,4.9,177
20419,tt0090744,Blind,7.8,84
20420,tt0090745,Blind Justice,5.7,69
20421,tt0090748,Blindside,4.9,329
20422,tt0090749,Blood & Orchids,6.7,212
20423,tt0090750,Blood Hook,4.3,1022
20424,tt0090752,Bloudení orientacního bezce,5.4,17
20425,tt0090753,Blue City,4.4,1033
20426,tt0090754,The Blue Lightning,5.3,188
20427,tt0090755,Blue Moon,4.0,6
20428,tt0090756,Blue Velvet,7.7,181183
20429,tt0090757,Blue de Ville,5.7,53
20430,tt0090760,Bolek i Lolek na Dzikim Zachodzie,6.6,173
20431,tt0090763,La bonne,5.6,403
20432,tt0090766,Border Radio,5.4,632
20433,tt0090767,The Boss' Wife,5.0,502
20434,tt0090768,The Boy Who Could Fly,6.6,5445
20435,tt0090769,The Boy in Blue,5.3,1081
20436,tt0090770,The Boys Next Door,6.4,2627
20437,tt0090771,Breeders,3.7,1995
20438,tt0090772,Un ponte per l'inferno,4.2,111
20439,tt0090773,Bridge to Nowhere,5.3,202
20440,tt0090774,Brighton Beach Memoirs,6.8,3261
20441,tt0090775,The Brotherhood of Justice,5.5,1721
20442,tt0090776,Brothers by Choice,7.0,64
20443,tt0090777,Du gu,5.5,28
20444,tt0090778,Bröderna Mozart,5.8,328
20445,tt0090779,Bullies,5.3,441
20446,tt0090781,Otoboos,7.0,76
20447,tt0090782,Busted Up,5.3,65
20448,tt0090783,C.A.T. Squad,4.5,143
20449,tt0090784,Cactus,6.1,202
20450,tt0090785,Call Me Mr. Brown,5.9,36
20451,tt0090788,Camping del terrore,4.8,1636
20452,tt0090789,Can You Feel Me Dancing?,6.5,129
20453,tt0090792,The Canterville Ghost,6.7,722
20454,tt0090793,Captain EO,6.6,3932
20455,tt0090794,Captain Johnno,7.0,72
20456,tt0090795,Captive,4.5,421
20457,tt0090797,Cara de acelga,6.2,57
20458,tt0090798,Caravaggio,6.6,5339
20459,tt0090799,Care Bears Movie II: A New Generation,5.5,2143
20460,tt0090800,La casa del buon ritorno,5.8,85
20461,tt0090801,"Casablanca, Casablanca",6.2,177
20462,tt0090802,A Case of Deadly Force,6.3,168
20463,tt0090803,Casebusters,5.6,106
20464,tt0090805,Il caso Moro,7.1,376
20465,tt0090806,Caspar David Friedrich - Grenzen der Zeit,7.2,47
20466,tt0090807,Cassandra,4.7,251
20467,tt0090811,Cent francs l'amour,5.6,16
20468,tt0090812,Chameli Ki Shaadi,7.5,1534
20469,tt0090814,Charley Hannah,6.4,45
20470,tt0090815,Charlotte for Ever,5.5,664
20471,tt0090817,Châteauroux district,6.2,25
20472,tt0090818,The Check Is in the Mail...,5.0,146
20473,tt0090820,Chegemuri detektivi,7.9,12
20474,tt0090822,Chi xin de wo,6.2,28
20475,tt0090823,La chica de la piscina,4.2,19
20476,tt0090825,La chica que cayó del cielo,4.7,20
20477,tt0090826,Chicherin,7.1,16
20478,tt0090828,Child's Cry,6.2,113
20479,tt0090829,The Children of Times Square,6.5,314
20480,tt0090830,Children of a Lesser God,7.2,14975
20481,tt0090831,Chile: Hasta Cuando?,6.7,36
20482,tt0090832,Shao ye de mo nan,6.2,22
20483,tt0090834,Chobotnice z druhého patra,6.8,305
20484,tt0090835,Choices,5.7,138
20485,tt0090836,Choke Canyon,5.4,233
20486,tt0090837,Chopping Mall,5.6,12211
20487,tt0090838,Christmas Eve,7.6,311
20488,tt0090839,The Christmas Gift,6.7,628
20489,tt0090840,The Christmas Star,6.3,478
20490,tt0090841,Chrzesniak,6.1,7
20491,tt0090842,Chu yi shi wu,6.8,11
20492,tt0090845,Chuzhaya belaya i ryaboy,7.0,144
20493,tt0090846,Circle of Violence: A Family Drama,6.3,104
20494,tt0090847,City of Shadows,5.7,78
20495,tt0090848,The Clan of the Cave Bear,5.4,6060
20496,tt0090849,Class of Nuke 'Em High,5.7,7884
20497,tt0090850,Classified Love,5.9,34
20498,tt0090851,The Climb,7.3,78
20499,tt0090852,Clockwise,6.6,11355
20500,tt0090855,Club Med,4.7,139
20501,tt0090856,Club Paradise,5.2,5852
20502,tt0090859,Cobra,5.8,67564
20503,tt0090860,Cocaine Wars,4.6,249
20504,tt0090861,Coffee and Cigarettes,7.3,3059
20505,tt0090862,Coffee and Cigarettes II,7.2,1807
20506,tt0090863,The Color of Money,7.0,74863
20507,tt0090865,Combat High,5.4,998
20508,tt0090866,Combat Shock,6.4,2640
20509,tt0090867,Rhosyn a Rhith,7.2,69
20510,tt0090868,Commando Invasion,5.4,31
20511,tt0090870,Le complexe du kangourou,5.1,97
20512,tt0090871,"Un complicato intrigo di donne, vicoli e delitti",5.8,230
20513,tt0090872,Condor,4.9,134
20514,tt0090873,Confidential,4.6,33
20515,tt0090874,Conseil de famille,5.1,473
20516,tt0090875,Convicted,6.5,115
20517,tt0090876,Cool Change,6.0,40
20518,tt0090877,Corps et biens,5.5,54
20519,tt0090878,Courage,6.5,130
20520,tt0090879,Cours privé,5.6,385
20521,tt0090881,Crawlspace,5.4,2959
20522,tt0090882,Crazy Moon,6.4,592
20523,tt0090886,Crimes of the Heart,6.4,3657
20524,tt0090887,Critters,6.1,31110
20525,tt0090888,Crossroads,7.1,14377
20526,tt0090890,Cry from the Mountain,6.8,72
20527,tt0090892,"Csók, Anyu!",6.4,152
20528,tt0090894,Il cugino americano,6.2,112
20529,tt0090895,Da yue bing,6.0,153
20530,tt0090897,Dai ke bo che,5.4,11
20531,tt0090898,Dallas: The Early Years,6.9,336
20532,tt0090901,Dancing in the Dark,6.8,83
20533,tt0090902,The Danger Zone,5.4,114
20534,tt0090903,Il miele del diavolo,5.2,1038
20535,tt0090904,Dangerously Close,5.6,1127
20536,tt0090907,Dao ma zei,6.9,1122
20537,tt0090909,An ye,6.6,25
20538,tt0090912,De mujer a mujer,6.5,24
20539,tt0090913,Dead End Kids,2.1,73
20540,tt0090914,Dead Man's Folly,6.4,1707
20541,tt0090915,Dead End Drive-In,6.0,2809
20542,tt0090916,A Deadly Business,5.9,51
20543,tt0090917,Deadly Friend,5.6,6711
20544,tt0090918,Deaf,7.6,47
20545,tt0090919,Debajo del mundo,7.1,48
20546,tt0090922,Dei ha ching,6.7,188
20547,tt0090925,The Deliberate Stranger,7.4,2269
20548,tt0090926,Delirios de amor,6.1,53
20549,tt0090927,The Delta Force,5.6,18818
20550,tt0090928,Honey Britches,2.7,492
20551,tt0090929,Demoner,5.1,111
20552,tt0090930,Dèmoni 2... l'incubo ritorna,6.0,8927
20553,tt0090931,To dendro pou pligoname,6.9,237
20554,tt0090932,Dernier été à Tanger,4.6,147
20555,tt0090933,Descente aux enfers,5.4,454
20556,tt0090934,Desert Bloom,6.7,930
20557,tt0090935,Desiderio,3.5,13
20558,tt0090936,Detskaya ploshchadka,6.3,15
20559,tt0090938,The Devil Wears White,4.5,12
20560,tt0090939,The Devil in Miss Jones 3: A New Beginning,6.3,167
20561,tt0090940,Din lo jing juen,7.3,296
20562,tt0090944,Diavolo in corpo,5.9,1384
20563,tt0090945,Didi auf vollen Touren,5.8,537
20564,tt0090946,Dikiy veter,4.7,92
20565,tt0090947,Directed by William Wyler,8.7,386
20566,tt0090948,The Dirt Bike Kid,5.6,990
20567,tt0090949,El disputado voto del Sr. Cayo,6.6,200
20568,tt0090951,Jazz Daimyo,7.2,69
20569,tt0090952,Do ma daan,7.3,2133
20570,tt0090954,Doing Life,6.4,102
20571,tt0090955,Dokument Fanny och Alexander,7.6,838
20572,tt0090956,Dung fong tuk ying,7.2,2146
20573,tt0090957,Dorogoy Edison,6.8,14
20574,tt0090959,Dose cheloveka v 'Mersedese',5.3,20
20575,tt0090960,Dot and Keeto,6.1,77
20576,tt0090961,Dot and the Whale,6.7,137
20577,tt0090962,Double Sculls,7.0,11
20578,tt0090963,Double messieurs,6.6,116
20579,tt0090965,Down and Out in America,7.0,83
20580,tt0090966,Down and Out in Beverly Hills,6.2,15628
20581,tt0090967,Down by Law,7.8,47819
20582,tt0090968,Dr. Otto and the Riddle of the Gloom Beam,5.7,527
20583,tt0090969,Dragón Rapide,6.3,154
20584,tt0090970,Dream Lover,4.9,486
20585,tt0090972,Dreams of Gold: The Mel Fisher Story,5.9,63
20586,tt0090974,Dress Gray,7.1,327
20587,tt0090977,Du mich auch,7.1,57
20588,tt0090981,Dutch Treat,5.1,159
20589,tt0090982,Duvar,8.1,3828
20590,tt0090984,Le débutant,5.1,62
20591,tt0090985,Le déclin de l'empire américain,7.2,7821
20592,tt0090986,Désordre,6.4,264
20593,tt0090987,El día que me quieras,7.8,20
20594,tt0090988,Eagle Island,5.5,52
20595,tt0090991,Easy Prey,6.5,185
20596,tt0090992,Eat and Run,4.8,294
20597,tt0090993,Eat the Peach,6.2,254
20598,tt0090994,Echo Park,5.8,601
20599,tt0090996,Ediths Tagebuch,6.8,61
20600,tt0090997,The Education of Allison Tate,5.7,33
20601,tt0090998,Egomania - Insel ohne Hoffnung,6.3,165
20602,tt0091002,"Eleven Days, Eleven Nights",4.1,692
20603,tt0091003,Eliminators,4.8,1893
20604,tt0091006,Elämän vonkamies,6.9,229
20605,tt0091007,Il mondo porno di due sorelle,5.5,66
20606,tt0091008,Emma's War,5.5,121
20607,tt0091010,Entre pitos anda el juego,5.7,64
20608,tt0091012,Equalizer 2000,4.2,497
20609,tt0091014,Erdsegen,7.9,26
20610,tt0091016,Escapes,4.4,210
20611,tt0091017,L'escot,4.5,24
20612,tt0091019,Every Time We Say Goodbye,5.9,2193
20613,tt0091020,Evil in the Woods,3.2,103
20614,tt0091024,Extremities,6.3,3409
20615,tt0091025,L'exécutrice,4.2,134
20616,tt0091026,Eye of the Eagle,4.5,113
20617,tt0091027,Eye of the Tiger,5.8,1714
20618,tt0091028,Fahrschule,5.9,18
20619,tt0091032,The Fantasist,5.3,264
20620,tt0091034,The Far Country,7.4,93
20621,tt0091035,Fatherland,6.3,426
20622,tt0091036,Faubourg St Martin,6.8,60
20623,tt0091037,Fei yue ling yang,6.8,19
20624,tt0091038,La femme de ma vie,6.1,189
20625,tt0091039,La femme secrète,5.2,17
20626,tt0091040,Femte generationen,5.1,25
20627,tt0091042,Ferris Bueller's Day Off,7.8,321174
20628,tt0091045,Field of Honor,5.4,123
20629,tt0091046,The Fifth Missile,6.5,120
20630,tt0091047,A Fight for Jenny,6.3,71
20631,tt0091048,A Fighting Choice,6.8,70
20632,tt0091050,Final Mission,5.3,170
20633,tt0091051,A Fine Mess,4.8,1363
20634,tt0091052,Fingered,6.3,503
20635,tt0091053,Fire with Fire,6.6,1498
20636,tt0091054,Firefighter,7.1,114
20637,tt0091055,Firewalker,5.2,6078
20638,tt0091058,Flavia,3.5,42
20639,tt0091059,Flight of the Navigator,6.9,44285
20640,tt0091060,Flodder,6.6,6669
20641,tt0091062,Florida Straits,5.3,222
20642,tt0091064,The Fly,7.6,159687
20643,tt0091065,Flying,5.2,572
20644,tt0091067,For Love Alone,5.5,137
20645,tt0091068,Foreign Body,6.0,255
20646,tt0091069,Fortress,7.1,2659
20647,tt0091072,Foxtrap,4.6,122
20648,tt0091077,Free Ride,5.1,121
20649,tt0091080,Friday the 13th Part VI: Jason Lives,6.0,38905
20650,tt0091081,The Fringe Dwellers,6.8,358
20651,tt0091082,"The Frog, the Dog, and the Devil",6.1,104
20652,tt0091083,From Beyond,6.7,22922
20653,tt0091084,Duo bao ji shang ji,5.9,8
20654,tt0091086,Jadehay sard,6.9,54
20655,tt0091087,Den frusna leoparden,5.3,64
20656,tt0091089,Les frères Pétard,5.2,386
20657,tt0091090,Fu gui bi ren,6.5,227
20658,tt0091091,Foo gwai lip che,7.0,1432
20659,tt0091092,Fuegos,4.0,10
20660,tt0091093,Les fugitifs,7.1,6166
20661,tt0091094,Funland,4.4,499
20662,tt0091095,Den förtrollade vägen,6.5,15
20663,tt0091096,"Ga, Ga - Chwala bohaterom",7.0,485
20664,tt0091097,La gabbia,5.0,281
20665,tt0091099,Gardien de la nuit,6.8,51
20666,tt0091103,Geld oder Leber!,4.4,256
20667,tt0091105,Genesis,6.9,110
20668,tt0091106,The George McKenna Story,6.1,762
20669,tt0091108,Getting Even,4.3,296
20670,tt0091110,Ghost Warrior,5.2,623
20671,tt0091112,Gimme Shelter,6.2,56
20672,tt0091113,Ginger e Fred,7.3,4768
20673,tt0091114,Yuppies - I giovani di successo,5.3,613
20674,tt0091115,The Girl Who Spelled Freedom,7.1,192
20675,tt0091116,The Girl in the Picture,6.5,115
20676,tt0091117,The Girl,5.8,171
20677,tt0091118,Girls School Screamers,3.7,389
20678,tt0091119,La gitane,4.4,223
20679,tt0091121,The Gladiator,5.4,611
20680,tt0091123,GoBots: Battle of the Rock Lords,5.8,465
20681,tt0091124,God telyonka,5.3,27
20682,tt0091125,God's Country,7.6,791
20683,tt0091126,God's Outlaw,6.9,202
20684,tt0091128,Going Sane,5.2,14
20685,tt0091129,The Golden Child,6.0,51474
20686,tt0091130,Golden Ninja Warrior,3.2,307
20687,tt0091133,Isklyuchenie bez pravil,5.7,30
20688,tt0091134,"Gombrowicz, o la seducción (Representado por sus discípulos)",7.5,8
20689,tt0091136,Yari no Gonza,7.0,325
20690,tt0091138,Good to Go,5.2,69
20691,tt0091140,E nan,6.1,38
20692,tt0091141,The Goodbye People,6.0,40
20693,tt0091142,Gothic,5.8,7200
20694,tt0091144,Grand Guignol,5.1,53
20695,tt0091147,Pedarbozorg,6.9,36
20696,tt0091148,Grandi magazzini,5.6,1515
20697,tt0091149,The Great Mouse Detective,7.2,45058
20698,tt0091151,A Great Wall,6.7,328
20699,tt0091152,Een griekse tragedie,5.3,612
20700,tt0091157,Gwai ma hau yuen,5.1,31
20701,tt0091158,Gui meng jiao,6.8,89
20702,tt0091159,Gung Ho,6.3,11696
20703,tt0091160,Guo fu zhuan,6.0,7
20704,tt0091162,Hajnali háztetök,7.6,63
20705,tt0091164,Half Moon Street,5.4,2433
20706,tt0091165,Hamburger: The Motion Picture,5.0,1708
20707,tt0091166,Vendetta dal futuro,5.4,2205
20708,tt0091167,Hannah and Her Sisters,7.9,67146
20709,tt0091168,Happy Hour,3.9,200
20710,tt0091169,Sesso allegro,5.6,19
20711,tt0091170,Hard Choices,6.2,117
20712,tt0091173,Hardbodies 2,3.2,1066
20713,tt0091174,Harem,6.2,460
20714,tt0091175,Harmagedon - Erään maailman loppu,6.9,62
20715,tt0091178,Haunted Honeymoon,5.8,6724
20716,tt0091179,Das Haus am Fluß,6.4,17
20717,tt0091181,Hay que deshacer la casa,7.6,87
20718,tt0091183,Head Office,5.5,1383
20719,tt0091184,Heart and Soul,7.5,35
20720,tt0091187,Heartbreak Ridge,6.9,39709
20721,tt0091188,Heartburn,6.1,9654
20722,tt0091190,Hei pao shi jian,7.2,281
20723,tt0091191,Heilt Hitler!,6.2,38
20724,tt0091192,Hell High,5.0,698
20725,tt0091193,Hell Hunters,4.2,131
20726,tt0091194,Help Wanted: Kids,6.4,119
20727,tt0091195,Henri,5.4,23
20728,tt0091196,El hermano bastardo de Dios,5.9,35
20729,tt0091198,Hero in the Family,6.3,71
20730,tt0091200,Bal na vodi,7.7,773
20731,tt0091201,The High Price of Passion,7.1,48
20732,tt0091202,High Stakes,5.3,73
20733,tt0091203,Highlander,7.1,122083
20734,tt0091206,Hirtettyjen kettujen metsä,6.8,51
20735,tt0091209,The Hitcher,7.2,43595
20736,tt0091210,Hiuch HaGdi,6.7,42
20737,tt0091211,Hokuto no Ken,8.3,2662
20738,tt0091212,Hold the Dream,6.6,313
20739,tt0091213,Hollywood Vice Squad,4.7,446
20740,tt0091214,Hombre mirando al sudeste,7.7,3711
20741,tt0091216,Home of the Brave: A Film by Laurie Anderson,7.9,369
20742,tt0091217,Hoosiers,7.5,42885
20743,tt0091219,Hotshot,5.4,295
20744,tt0091221,Hotel St. Pauli,3.5,238
20745,tt0091223,House,6.2,23364
20746,tt0091224,Houston: The Legend of Texas,6.6,367
20747,tt0091225,Howard the Duck,4.7,43194
20748,tt0091226,Huai nu hai,5.5,28
20749,tt0091227,Foon lok ding dong,5.1,53
20750,tt0091228,Wong ga fan,6.6,36
20751,tt0091229,Wong ga jin si,6.9,1144
20752,tt0091230,Hud,3.6,125
20753,tt0091231,Al-hudud al Multahiba,6.7,9
20754,tt0091233,Hum Hindustani,8.6,5
20755,tt0091234,The Humpty Dumpty Man,5.6,16
20756,tt0091235,Huo long,5.1,73
20757,tt0091236,Huomenna,4.9,8
20758,tt0091238,Hyper Sapien: People from Another Star,4.7,211
20759,tt0091241,Hôtel du Paradis,5.9,12
20760,tt0091244,I Love You,5.8,455
20761,tt0091246,I lagens namn,6.2,514
20762,tt0091248,I-Man,6.2,273
20763,tt0091251,Idi i smotri,8.3,58966
20764,tt0091253,Idö van,6.6,154
20765,tt0091254,If Looks Could Kill,4.6,76
20766,tt0091256,Ijaazat,8.3,1321
20767,tt0091259,The Imagemaker,5.2,111
20768,tt0091260,Hoi seung fa,6.6,45
20769,tt0091261,El imperio de la fortuna,7.2,304
20770,tt0091262,The Importance of Being Earnest,7.3,247
20771,tt0091263,In de schaduw van de overwinning,6.4,243
20772,tt0091264,In the Shadow of Kilimanjaro,5.2,374
20773,tt0091265,Innocenza,6.0,12
20774,tt0091266,Las inocentes,4.4,8
20775,tt0091268,Inside Out,6.2,226
20776,tt0091269,Los insomnes,7.4,5
20777,tt0091270,Inspecteur Lavardin,6.6,1057
20778,tt0091271,Les interdits du monde,2.9,22
20779,tt0091272,Intimate Encounters,5.8,57
20780,tt0091273,Intimate Strangers,4.1,150
20781,tt0091276,Invaders from Mars,5.6,7951
20782,tt0091278,Iron Eagle,5.5,13386
20783,tt0091281,Jackals,5.4,162
20784,tt0091282,Jake Speed,5.3,853
20785,tt0091283,Jan auf der Zille,7.2,12
20786,tt0091284,Janbaaz,6.2,653
20787,tt0091285,Java Burn,4.3,21
20788,tt0091287,Je hais les acteurs,5.8,211
20789,tt0091288,Jean de Florette,8.0,24002
20790,tt0091289,Jenny Kissed Me,6.6,20
20791,tt0091290,Jezioro Bodenskie,5.8,62
20792,tt0091291,Jiang shi pa pa,6.0,31
20793,tt0091292,Jiang shi shao ye,5.8,40
20794,tt0091293,Geung see ga zuk,5.7,570
20795,tt0091294,Jing zei xiong di,5.7,10
20796,tt0091295,"Jo Jo Dancer, Your Life Is Calling",6.4,1584
20797,tt0091296,Johann Strauss - Der König ohne Krone,4.6,43
20798,tt0091297,Johnnie Mae Gibson: FBI,6.4,57
20799,tt0091298,Johnny Bull,6.2,34
20800,tt0091300,Jonathana und die Hexe,5.7,7
20801,tt0091302,Josefine Mutzenbacher - Wie sie wirklich war: 2. Teil,5.8,103
20802,tt0091303,Jsi falesný hrác,4.8,6
20803,tt0091304,Jubiabá,5.8,53
20804,tt0091305,A Judgment in Stone,5.6,147
20805,tt0091306,Jumpin' Jack Flash,6.0,18194
20806,tt0091308,Der Junge mit dem großen schwarzen Hund,6.5,12
20807,tt0091309,Jûichi-nin iru!,7.1,504
20808,tt0091310,Just Between Friends,6.0,709
20809,tt0091313,Born American,4.1,1840
20810,tt0091314,Jönssonligan dyker upp igen,6.1,3139
20811,tt0091315,KGB: The Secret War,4.0,200
20812,tt0091317,Hoi sam gwai: Chong gwai,6.2,215
20813,tt0091319,Kak stat zvezdoy,6.5,56
20814,tt0091321,Das kalte Paradies,7.1,13
20815,tt0091322,Kamikaze,5.7,483
20816,tt0091323,Kamikaze Hearts,7.2,75
20817,tt0091325,Kangaroo,6.3,231
20818,tt0091326,The Karate Kid Part II,6.1,78791
20819,tt0091327,Karins ansikte,6.5,475
20820,tt0091328,Karma,7.4,1880
20821,tt0091329,Kate's Secret,6.6,266
20822,tt0091333,Keshin,6.4,24
20823,tt0091334,Khorosho sidim!,5.8,64
20824,tt0091335,"Khrani menya, moy talisman",6.9,170
20825,tt0091336,Kidnapped,4.8,160
20826,tt0091338,Killer Party,5.1,1810
20827,tt0091339,Killer Workout,4.8,1839
20828,tt0091340,Killer in the Mirror,6.6,77
20829,tt0091341,Kin-dza-dza!,8.1,11483
20830,tt0091343,The Kindred,5.6,1673
20831,tt0091344,King Kong Lives,3.9,5372
20832,tt0091345,King of Sex,6.0,62
20833,tt0091348,Der kleine Staatsanwalt,6.0,9
20834,tt0091350,Knights & Emeralds,6.6,49
20835,tt0091351,Knights of the City,5.1,144
20836,tt0091352,Kochankowie mojej mamy,7.1,165
20837,tt0091353,Kojak: The Price of Justice,7.0,158
20838,tt0091354,Komikku zasshi nanka iranai!,6.9,139
20839,tt0091355,Kong bu fen zi,7.8,3155
20840,tt0091356,Krajina s nábytkem,7.1,40
20841,tt0091357,Krik delfina,5.1,44
20842,tt0091358,Kronika wypadków milosnych,6.8,317
20843,tt0091359,Kukacka v temném lese,6.8,82
20844,tt0091360,Hao xiao zi,7.2,428
20845,tt0091361,Kung Fu: The Movie,6.3,788
20846,tt0091363,Kunyonga - Mord in Afrika,2.6,26
20847,tt0091364,Kuryer,8.0,3578
20848,tt0091366,Kärleken är allt,1.2,6
20849,tt0091367,Käthe Kollwitz,6.0,17
20850,tt0091369,Labyrinth,7.4,124097
20851,tt0091370,The Ladies Club,5.6,214
20852,tt0091371,Ladies of the Lotus,3.9,22
20853,tt0091372,Ladies of the Corridor,9.0,5
20854,tt0091373,Ladrón de chatarra,4.8,5
20855,tt0091374,Lady Jane,7.1,6132
20856,tt0091375,Lamb,6.4,502
20857,tt0091377,Lao jing,7.1,280
20858,tt0091378,Lao niang gou sao,5.8,19
20859,tt0091380,Las Vegas Serial Killer,2.7,123
20860,tt0091381,Las Vegas Weekend,4.3,40
20861,tt0091382,The Last Days of Frank and Jesse James,6.5,356
20862,tt0091383,The Last Days of Patton,6.3,847
20863,tt0091384,The Last Frontier,6.7,124
20864,tt0091385,La dernière image,4.8,25
20865,tt0091387,Last Resort,4.2,516
